YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_AIRPORT_SEQ_ID,DIV1_WHEELS_ON,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV1_WHEELS_OFF,DIV1_TAIL_NUM,DIV2_AIRPORT,DIV2_AIRPORT_ID,DIV2_AIRPORT_SEQ_ID,DIV2_WHEELS_ON,DIV2_TOTAL_GTIME
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N7751A,240,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1935,1929,-6,0,0,-1,9,1938,2144,3,2210,2147,-23,0,0,-2,2200-2259,0,,0,78,66,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N7859B,1637,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1700,1653,-7,0,0,-1,7,1700,1801,4,1820,1805,-15,0,0,-1,1800-1859,0,,0,72,61,1,351,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N7859B,1637,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1855,1846,-9,0,0,-1,11,1857,1940,26,2000,2006,6,6,0,0,2000-2059,0,,0,80,43,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N7879A,2594,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,0655,0650,-5,0,0,-1,8,0658,0746,4,0810,0750,-20,0,0,-2,0800-0859,0,,0,60,48,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N7881A,1589,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1240,1247,7,7,0,0,12,1259,1400,3,1405,1403,-2,0,0,-1,1400-1459,0,,0,76,61,1,426,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N7881A,1589,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1440,1436,-4,0,0,-1,10,1446,1512,8,1530,1520,-10,0,0,-1,1500-1559,0,,0,104,86,1,541,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N788SA,2369,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2045,2037,-8,0,0,-1,8,2045,2203,3,2220,2206,-14,0,0,-1,2200-2259,0,,0,89,78,1,462,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8528Q,2208,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2015,2010,-5,0,0,-1,13,2023,2226,4,2245,2230,-15,0,0,-1,2200-2259,0,,0,80,63,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8532S,1966,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1745,1747,2,2,0,0,9,1756,1900,4,1910,1904,-6,0,0,-1,1900-1959,0,,0,77,64,1,419,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8532S,1966,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,2000,1949,-11,0,0,-1,7,1956,2018,8,2040,2026,-14,0,0,-1,2000-2059,0,,0,97,82,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8538V,1625,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1335,1331,-4,0,0,-1,10,1341,1439,4,1500,1443,-17,0,0,-2,1500-1559,0,,0,72,58,1,407,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8538V,1626,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,1550,1545,-5,0,0,-1,8,1553,1649,4,1710,1653,-17,0,0,-2,1700-1759,0,,0,68,56,1,358,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8552Z,2187,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1915,1916,1,1,0,0,8,1924,2207,4,2225,2211,-14,0,0,-1,2200-2259,0,,0,115,103,1,935,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8577Z,3019,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1435,1432,-3,0,0,-1,11,1443,1548,3,1600,1551,-9,0,0,-1,1600-1659,0,,0,79,65,1,419,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8577Z,3019,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1650,1642,-8,0,0,-1,9,1651,1753,5,1810,1758,-12,0,0,-1,1800-1859,0,,0,76,62,1,462,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8616C,143,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1120,1112,-8,0,0,-1,11,1123,1218,3,1230,1221,-9,0,0,-1,1200-1259,0,,0,69,55,1,358,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8616C,143,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,1320,1318,-2,0,0,-1,11,1329,1409,3,1410,1412,2,2,0,0,1400-1459,0,,0,174,160,1,986,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8618N,544,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2145,2141,-4,0,0,-1,9,2150,2252,3,2305,2255,-10,0,0,-1,2300-2359,0,,0,74,62,1,419,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8625A,2598,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,0530,0524,-6,0,0,-1,9,0533,0641,5,0710,0646,-24,0,0,-2,0700-0759,0,,0,82,68,1,453,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8629A,1336,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1030,1025,-5,0,0,-1,13,1038,1431,3,1505,1434,-31,0,0,-2,1500-1559,0,,0,129,113,1,1076,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8629A,1336,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1550,1541,-9,0,0,-1,9,1550,1705,5,1735,1710,-25,0,0,-2,1700-1759,0,,0,89,75,1,583,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8646B,1535,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,0530,0531,1,1,0,0,8,0539,0700,8,0710,0708,-2,0,0,-1,0700-0759,0,,0,157,141,1,833,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8647A,2710,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,0855,0851,-4,0,0,-1,25,0916,1017,3,1020,1020,0,0,0,0,1000-1059,0,,0,149,121,1,761,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8647A,2710,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,1110,1105,-5,0,0,-1,7,1112,1214,6,1240,1220,-20,0,0,-2,1200-1259,0,,0,75,62,1,419,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8652B,615,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1045,1042,-3,0,0,-1,9,1051,1257,4,1320,1301,-19,0,0,-2,1300-1359,0,,0,79,66,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8652B,615,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,1415,1413,-2,0,0,-1,29,1442,1544,5,1545,1549,4,4,0,0,1500-1559,0,,0,96,62,1,419,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8670A,1002,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1220,1228,8,8,0,0,13,1241,1630,5,1645,1635,-10,0,0,-1,1600-1659,0,,0,127,109,1,986,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8670A,1002,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1740,1739,-1,0,0,-1,7,1746,2010,7,2035,2017,-18,0,0,-2,2000-2059,0,,0,98,84,1,761,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8738K,1322,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,0615,0609,-6,0,0,-1,10,0619,0718,4,0750,0722,-28,0,0,-2,0700-0759,0,,0,73,59,1,419,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8750Q,1508,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1425,1419,-6,0,0,-1,13,1432,1517,9,1530,1526,-4,0,0,-1,1500-1559,0,,0,67,45,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8750Q,2903,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1225,1220,-5,0,0,-1,19,1239,1323,4,1335,1327,-8,0,0,-1,1300-1359,0,,0,67,44,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8758L,226,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1510,1516,6,6,0,0,14,1530,1730,4,1740,1734,-6,0,0,-1,1700-1759,0,,0,198,180,1,1158,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8758L,226,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,1830,1829,-1,0,0,-1,13,1842,2003,6,2000,2009,9,9,0,0,2000-2059,0,,0,160,141,1,833,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8784Q,2166,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1445,1438,-7,0,0,-1,13,1451,1533,4,1550,1537,-13,0,0,-1,1500-1559,0,,0,59,42,1,238,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N8784Q,2166,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1645,1636,-9,0,0,-1,12,1648,1736,5,1800,1741,-19,0,0,-2,1800-1859,0,,0,65,48,1,351,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N946WN,321,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,0655,0652,-3,0,0,-1,8,0700,0721,4,0740,0725,-15,0,0,-1,0700-0759,0,,0,93,81,1,495,2,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N951WN,2285,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1255,1247,-8,0,0,-1,7,1254,1420,4,1450,1424,-26,0,0,-2,1400-1459,0,,0,97,86,1,691,3,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,WN,19393,WN,N951WN,2285,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,0905,0902,-3,0,0,-1,12,0914,1148,4,1205,1152,-13,0,0,-1,1200-1259,0,,0,110,94,1,833,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,YX,20452,YX,N133HQ,4535,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,0701,0654,-7,0,0,-1,14,0708,1101,6,1120,1107,-13,0,0,-1,1100-1159,0,,0,193,173,1,1341,6,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,YX,20452,YX,N407YX,4588,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1305,1352,47,47,1,3,29,1421,1634,4,1606,1638,32,32,1,2,1600-1659,0,,0,226,193,1,1231,5,32,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,YX,20452,YX,N867RW,4526,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1530,1527,-3,0,0,-1,19,1546,1823,6,1846,1829,-17,0,0,-2,1800-1859,0,,0,242,217,1,1341,6,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,6,5,1/6/2023 0:00,YX,20452,YX,N872RW,4321,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,0900,0846,-14,0,0,-1,21,0907,1251,6,1310,1257,-13,0,0,-1,1300-1359,0,,0,191,164,1,1231,5,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N107US,1952,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,0635,0633,-2,0,0,-1,14,0647,0935,8,0958,0943,-15,0,0,-1,0900-0959,0,,0,130,108,1,940,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N124AA,2272,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,0630,0642,12,12,0,0,12,0654,0730,9,0734,0739,5,5,0,0,0700-0759,0,,0,57,36,1,175,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N167AN,1562,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,0800,0756,-4,0,0,-1,11,0807,0845,11,0904,0856,-8,0,0,-1,0900-0959,0,,0,60,38,1,175,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N352PS,2662,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1925,1922,-3,0,0,-1,12,1934,2043,6,2057,2049,-8,0,0,-1,2000-2059,0,,0,147,129,1,842,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N647AW,768,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2055,2057,2,2,0,0,31,2128,2248,5,2246,2253,7,7,0,0,2200-2259,0,,0,176,140,1,940,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N653AW,1924,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1326,1318,-8,0,0,-1,20,1338,1507,5,1514,1512,-2,0,0,-1,1500-1559,0,,0,174,149,1,940,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N653AW,1924,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1559,1553,-6,0,0,-1,15,1608,1853,13,1922,1906,-16,0,0,-2,1900-1959,0,,0,133,105,1,940,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N804NN,1433,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,0700,0655,-5,0,0,-1,15,0710,0948,11,1016,0959,-17,0,0,-2,1000-1059,0,,0,124,98,1,842,4,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N817NN,2400,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1830,1823,-7,0,0,-1,14,1837,1912,4,1933,1916,-17,0,0,-2,1900-1959,0,,0,53,35,1,237,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N898NN,1090,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,0605,0600,-5,0,0,-1,14,0614,0702,6,0724,0708,-16,0,0,-2,0700-0759,0,,0,68,48,1,237,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N907AA,1458,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2114,2108,-6,0,0,-1,17,2125,2153,3,2212,2156,-16,0,0,-2,2200-2259,0,,0,48,28,1,175,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N918AN,2439,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1040,1043,3,3,0,0,17,1100,1131,5,1148,1136,-12,0,0,-1,1100-1159,0,,0,53,31,1,175,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N918AN,2439,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1238,1231,-7,0,0,-1,18,1249,1330,12,1345,1342,-3,0,0,-1,1300-1359,0,,0,71,41,1,175,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N921AN,557,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1635,1630,-5,0,0,-1,17,1647,1723,12,1737,1735,-2,0,0,-1,1700-1759,0,,0,65,36,1,237,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N921AN,557,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1831,1821,-10,0,0,-1,21,1842,1932,19,1951,1951,0,0,0,0,1900-1959,0,,0,90,50,1,237,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N930NN,1446,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2105,2101,-4,0,0,-1,16,2117,2154,6,2209,2200,-9,0,0,-1,2200-2259,0,,0,59,37,1,237,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N932AM,1805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,0835,0827,-8,0,0,-1,18,0845,0915,5,0939,0920,-19,0,0,-2,0900-0959,0,,0,53,30,1,175,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N932AM,1805,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1029,1025,-4,0,0,-1,14,1039,1120,11,1133,1131,-2,0,0,-1,1100-1159,0,,0,66,41,1,175,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N956NN,2922,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,1015,1010,-5,0,0,-1,13,1023,1059,5,1118,1104,-14,0,0,-1,1100-1159,0,,0,54,36,1,237,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N956NN,2922,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1209,1158,-11,0,0,-1,12,1210,1259,11,1329,1310,-19,0,0,-2,1300-1359,0,,0,72,49,1,237,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
2023,1,1,7,6,1/7/2023 0:00,AA,19805,AA,N980AN,1691,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1640,1641,1,1,0,0,15,1656,1726,4,1741,1730,-11,0,0,-1,1700-1759,0,,0,49,30,1,175,1,,,,,,,,,0,,,,,,,,,,,,,,,,,
